sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
2686,2686,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7501446759259259,11.9375,5.407212029780411,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2686.pt
441,441,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7233796296296297,11.9375,4.953239964449245,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/441.pt
1930,1930,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7274305555555556,11.9375,5.457268528671389,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1930.pt
1183,1183,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7504340277777778,11.9375,5.046919739170411,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1183.pt
2687,2687,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7501446759259259,11.9375,4.88473229341284,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2687.pt
442,442,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7233796296296297,11.9375,5.3683273044740005,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/442.pt
1931,1931,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7274305555555556,11.9375,4.852868309236493,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1931.pt
2688,2688,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7501446759259259,11.9375,5.322247131491403,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2688.pt
1184,1184,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7504340277777778,11.9375,5.378557918940277,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1184.pt
443,443,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7233796296296297,11.9375,5.406020399129846,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/443.pt
2689,2689,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7366898148148148,11.9375,4.846484766513483,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2689.pt
1932,1932,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7274305555555556,11.9375,5.360674248695433,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1932.pt
1185,1185,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7504340277777778,11.9375,4.916717418502281,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1185.pt
444,444,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7233796296296297,11.9375,5.40720173243081,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/444.pt
2690,2690,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7366898148148148,11.9375,5.290035503877304,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2690.pt
1933,1933,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7518807870370371,11.9375,5.1129141076818225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1933.pt
1186,1186,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7504340277777778,11.9375,5.433614504120639,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1186.pt
445,445,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7333622685185185,11.9375,4.9578860769572275,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/445.pt
2691,2691,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7366898148148148,11.9375,5.24747894685738,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2691.pt
1934,1934,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7518807870370371,11.9375,5.411152349258593,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1934.pt
1187,1187,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7504340277777778,11.9375,4.927024086383347,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1187.pt
446,446,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7333622685185185,11.9375,5.3580324524516305,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/446.pt
2692,2692,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7366898148148148,11.9375,5.325302305293258,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2692.pt
1935,1935,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7518807870370371,11.9375,5.283472494959354,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1935.pt
1188,1188,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7504340277777778,11.9375,5.361089186239106,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1188.pt
447,447,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7333622685185185,11.9375,4.756435098604633,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/447.pt
2693,2693,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7366898148148148,11.9375,5.302908245982288,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2693.pt
1936,1936,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7518807870370371,11.9375,5.396396467877162,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1936.pt
1189,1189,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7291666666666666,11.9375,4.836823074809972,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1189.pt
2694,2694,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7366898148148148,11.9375,5.286457979569981,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2694.pt
448,448,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7333622685185185,11.9375,5.277527814628638,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/448.pt
1937,1937,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7518807870370371,11.9375,4.7743393393637,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1937.pt
1190,1190,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7291666666666666,11.9375,5.442255062197641,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1190.pt
2695,2695,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7320601851851852,11.9375,5.393168567746066,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2695.pt
449,449,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7333622685185185,11.9375,4.896064396852541,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/449.pt
1938,1938,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7518807870370371,11.9375,5.33235440823347,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1938.pt
1191,1191,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7291666666666666,11.9375,5.442799523100459,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1191.pt
2696,2696,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7320601851851852,11.9375,5.385977633857456,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2696.pt
450,450,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7333622685185185,11.9375,5.339164390544817,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/450.pt
1939,1939,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7537615740740741,11.9375,5.0602070679005955,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1939.pt
451,451,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7708333333333334,11.9375,5.147761549639812,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/451.pt
2697,2697,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7320601851851852,11.9375,4.880097206813059,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2697.pt
1192,1192,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7291666666666666,11.9375,5.398823579792381,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1192.pt
1940,1940,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7537615740740741,11.9375,5.344654824033764,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1940.pt
452,452,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7708333333333334,11.9375,5.19003481470769,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/452.pt
2698,2698,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7320601851851852,11.9375,5.346004846733007,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2698.pt
1193,1193,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7291666666666666,11.9375,5.4376699915848326,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1193.pt
1941,1941,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7537615740740741,11.9375,4.827553020778227,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1941.pt
453,453,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7708333333333334,11.9375,4.805475511464473,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/453.pt
2699,2699,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7320601851851852,11.9375,5.089300064793652,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2699.pt
1194,1194,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7291666666666666,11.9375,5.304589353116429,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1194.pt
1942,1942,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7537615740740741,11.9375,5.264525257492568,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1942.pt
454,454,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7708333333333334,11.9375,5.170542089396898,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/454.pt
455,455,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7708333333333334,11.9375,5.192829720934876,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/455.pt
2700,2700,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7320601851851852,11.9375,5.428111422169963,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2700.pt
1195,1195,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7204861111111112,11.9375,4.806245809782994,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1195.pt
1943,1943,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7537615740740741,11.9375,4.874315359738085,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1943.pt
456,456,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7708333333333334,11.9375,5.178881377681796,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/456.pt
2701,2701,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7206307870370371,11.9375,5.016686907806348,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2701.pt
1196,1196,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7204861111111112,11.9375,5.374491116517864,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1196.pt
1944,1944,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7537615740740741,11.9375,5.276721221813081,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1944.pt
457,457,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7578125,0.7387152777777778,11.9375,5.3397338492971524,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/457.pt
1945,1945,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7526041666666666,11.9375,4.853130742934678,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1945.pt
2702,2702,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7206307870370371,11.9375,5.425452686004189,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2702.pt
1197,1197,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7204861111111112,11.9375,4.899552983927339,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1197.pt
1946,1946,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7526041666666666,11.9375,5.350069848525891,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1946.pt
458,458,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7387152777777778,11.9375,5.393308131819266,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/458.pt
2703,2703,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.75,0.7206307870370371,11.9375,5.291795820845067,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2703.pt
1198,1198,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7204861111111112,11.9375,5.39001178336868,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1198.pt
1947,1947,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7526041666666666,11.9375,5.408672675179277,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1947.pt
459,459,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7387152777777778,11.9375,4.984269937418162,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/459.pt
2704,2704,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7206307870370371,11.9375,5.410618178493499,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2704.pt
1199,1199,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6875,0.7204861111111112,11.9375,5.355752268851765,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1199.pt
1948,1948,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7526041666666666,11.9375,5.319075234392523,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1948.pt
460,460,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7387152777777778,11.9375,5.380732583281723,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/460.pt
2705,2705,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.75,0.7206307870370371,11.9375,5.3357737643182075,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2705.pt
1200,1200,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7204861111111112,11.9375,5.367357796284618,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1200.pt
1949,1949,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7526041666666666,11.9375,4.870470548956361,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1949.pt
461,461,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7387152777777778,11.9375,4.916892268867428,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/461.pt
2706,2706,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7206307870370371,11.9375,5.36620668528297,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2706.pt
1950,1950,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7526041666666666,11.9375,5.281842447921008,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1950.pt
1201,1201,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7281539351851852,11.9375,5.251878660653449,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1201.pt
462,462,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7578125,0.7387152777777778,11.9375,5.380103857590351,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/462.pt
2707,2707,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7439236111111112,11.9375,5.389393862138667,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2707.pt
1951,1951,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.734375,11.9375,5.3031763775828225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1951.pt
1202,1202,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7281539351851852,11.9375,5.306340215365395,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1202.pt
2708,2708,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7439236111111112,11.9375,5.294686830000445,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2708.pt
463,463,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7424768518518519,11.9375,4.9976246366308095,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/463.pt
1203,1203,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7281539351851852,11.9375,4.888755468226204,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1203.pt
1952,1952,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.734375,11.9375,5.259637296192775,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1952.pt
2709,2709,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7439236111111112,11.9375,4.862943612463109,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2709.pt
464,464,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7424768518518519,11.9375,5.333119898959233,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/464.pt
1204,1204,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7281539351851852,11.9375,5.294615475761335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1204.pt
1953,1953,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.734375,11.9375,4.899108749164021,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1953.pt
2710,2710,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7439236111111112,11.9375,5.32967416744615,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2710.pt
1205,1205,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7281539351851852,11.9375,5.001462979039497,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1205.pt
465,465,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7424768518518519,11.9375,4.878494879210292,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/465.pt
1954,1954,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.734375,11.9375,5.296089998355087,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1954.pt
2711,2711,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7439236111111112,11.9375,4.997295732818673,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2711.pt
1206,1206,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7281539351851852,11.9375,5.247855851893323,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1206.pt
466,466,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7424768518518519,11.9375,5.431344225608788,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/466.pt
1955,1955,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.734375,11.9375,5.350829429482803,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1955.pt
2712,2712,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7439236111111112,11.9375,5.353943562351632,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2712.pt
1207,1207,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7504340277777778,11.9375,5.165827955141405,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1207.pt
467,467,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7424768518518519,11.9375,4.840655406117588,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/467.pt
1956,1956,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.734375,11.9375,5.398352237116718,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1956.pt
2713,2713,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7407407407407407,11.9375,5.3676678369483986,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2713.pt
1208,1208,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7504340277777778,11.9375,5.489865918546434,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1208.pt
468,468,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7424768518518519,11.9375,5.460309891339044,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/468.pt
1957,1957,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7537615740740741,11.9375,4.91926731633129,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1957.pt
2714,2714,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7407407407407407,11.9375,5.309061569077632,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2714.pt
